user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape
x21129105,bomani_jones,2018-11-14T21:30:33Z,x1062820101630640128,198,49,so what if steve kerr actually gave mj the beats? #highnoon https://t.co/Sgj67X5rUp,9,0.03643724696356275,27.444444444444446,2018-11-15T05:30:00Z
x16017475,NateSilver538,2018-11-13T23:06:42Z,x1062481910407020544,223,37,"This is a good point, and if you compare to *2016* voting instead of 2014, you get a pretty different result. With that said, this report says there's about 5,500 in Utah County and 34,500 in Salt Lake County left to go. https://t.co/owjWtDL1Mg https://t.co/KCwnWzxRoJ",5,0.019230769230769232,52,2018-11-14T17:17:00Z
x43139414,RealSkipBayless,2018-11-14T16:56:57Z,x1062751249538281472,352,75,"Drew Brees is set up to wow the country on the biggest stages. And just like Tom Brady, play in the next Super Bowl at age 40. More @Undisputed, now on FS1 https://t.co/7vVeaYGAmq",19,0.04449648711943794,22.473684210526315,2018-11-15T05:32:00Z
x16302242,stephenasmith,2018-11-14T19:48:06Z,x1062794320728612864,8441,833,The Black Panther OR Creed ll. Doesn’t matter. This brother is special. Making us all proud https://t.co/K47tRC8PA0,118,0.012723743799870606,78.59322033898304,2018-11-15T05:32:00Z
