user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape
x16302242,stephenasmith,2018-11-09T18:55:11Z,x1060969066196807680,128,11,Hell no. But they are scary https://t.co/ao5BvaYpEb,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:53:24Z,x1060968617288716288,24,0,Believe what you like https://t.co/CN9Zynrpns,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:50:49Z,x1060967966932488192,9,1,Amen https://t.co/yLZxu2JSEq,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:49:55Z,x1060967740515639296,33,5,Never said that https://t.co/2D4CllRFqW,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:49:32Z,x1060967644617093120,97,6,I try bro. I try. But it’s exhausting :-) https://t.co/ADUwKCunwS,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:46:52Z,x1060966970160377856,63,12,I should. I’m trying to figure out what the hell have you done to deserve such a thing :-) https://t.co/oYzAeYZOtn,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:45:57Z,x1060966740199301120,35,4,Thank you sincerely https://t.co/4ki6l69fwr,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:44:22Z,x1060966344261136385,48,6,Go back to the drawing board and do your damn homework before tweeting me please. There are levels to this! https://t.co/WRLNiJNKV9,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:43:42Z,x1060966174714785792,18,2,Thank you https://t.co/jdqbqTpfGf,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:37:16Z,x1060964556275515393,74,8,I don’t blame you.....at least for when it comes from one side of the table :-) https://t.co/D6qdTcXz0z,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-09T18:36:46Z,x1060964431146835968,37,8,That’s next Summer. I was talking about right now. https://t.co/NhdBafTSC5,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-08T17:59:00Z,x1060592537650561024,398,75,Yes the @Lakers won last night but I'm not backing off of my proclamation that they still need to make a trade. #ESPNRadio #ESPNews https://t.co/RGEusnD1Cx https://t.co/Qmf5aI6yTl,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-08T07:23:00Z,x1060432482238169088,63,13,"🔊Stephen A. Smith podcast: I talk to @finebaum about the CFB Playoff rankings, and @andreward joins to talk about the finale of his TV show, filming Creed 2, and boxing. https://t.co/F9hCuxNEVr https://t.co/N5WXwAzzox",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-08T06:19:00Z,x1060416376056242176,127,18,🔊Stephen A. Smith podcast: I propose a trade to the @WashWizards. https://t.co/ciRTaQfBRy https://t.co/Vvkt0DaS9J,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-08T05:55:11Z,x1060410383771594752,173,23,🔊Stephen A. Smith podcast: The Saints signing of Dez Bryant. https://t.co/725SrGQ5s9 https://t.co/abNlNcVIWo,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T23:17:03Z,x1060310188094308352,2376,397,"GREAT having @IAmSteveHarvey on @FirstTake! Especially when he does his best ""impression"" of me 🤣🤣🤣 https://t.co/mzT2zSEwqZ",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T21:08:27Z,x1060277825830305792,712,211,"This isn't ROCKET SCIENCE, folks! Been saying this FOREVER. https://t.co/NnrUJPIedi",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T19:48:06Z,x1060257604927131650,3466,1017,It's time to blow up the Washington Wizards. https://t.co/7SkVi4MnPI,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T16:41:48Z,x1060210721391296513,4205,886,This team is stacked! https://t.co/TqocilkZbQ,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T15:26:03Z,x1060191659751817217,678,172,"Blasphemy!!!!! On the part of my man, @JalenRose, and he damn-well knows it. I don’t know what’s happened to my boys: him, @paulpierce34 &amp; @1MrBigShot. They’ve been saying a few outlandish things lately. They’re my brothers. I love them. But we all are gonna have to watch’em :-) https://t.co/yXQYFUyQYY",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T05:28:00Z,x1060041153506996225,43,7,"🚨 After Dark podcast 🚨Gary Myers joins me to talk about his new book, 'How 'Bout Them Cowboys', and give his assessment of the Cowboys struggles and where Jason Garrett stands. https://t.co/WTPyPDPqLG",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T04:27:00Z,x1060025802643902465,109,13,I break down the Cowboys loss last night and gets @Realrclark25's opinion. https://t.co/JRZVizmf3b https://t.co/sOuxW3SD4F,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T04:02:17Z,x1060019583677943808,3493,765,"Ladies &amp; Gentlemen, I’ve heard all this noise abilities Zion Williamson with @DukeMBB. I promise you, come tomorrow morning everyone will be talking about R.J. Barrett. This brother is SPECIAL. @KentuckyMBB looks as if they’re being TOYED with.",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-07T03:23:00Z,x1060009696642252800,138,15,🚨 After Dark podcast 🚨Would Jerry Jones ever fire his buddy Jason Garrett? https://t.co/qNF997z3RD https://t.co/9ajlyau4iN,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T18:43:13Z,x1059878888841637889,844,172,HOW BOUT THEM COWBOYS #ESPNews #ESPNRadio https://t.co/Gqd5WOdQV4,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T18:26:48Z,x1059874757875810304,1917,294,YEP. https://t.co/OUQ3O3uAmf,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T06:42:00Z,x1059697388464463874,73,15,"🔊On today's Stephen A. Smith After Dark podcast: I talk to Darren Woodson about his former teams' new look tonight as Amari Cooper makes his debut, and this past weekend's NFL. https://t.co/kHhoYaFgrQ",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T05:36:00Z,x1059680779033227265,44,8,🔊On today's Stephen A. Smith After Dark podcast: The two biggest NFL matchups of this past weekend and how the results might impact the season going forward. https://t.co/ZU5Cp92J5W,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T05:33:58Z,x1059680268548636673,4904,955,"What the hell is going on. I love BBAll. Competitive BBall. It’s bad enough that the @warriors are the @warriors . But now they’ve got this dude, ALFONSO McKINNEY. Remember this name. If this kid is what I think he is, it ain’t even fair. Just isn’t.#RichGetRicher",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T02:15:54Z,x1059630424798957568,0,2221,.@stephensmith gives his 5 biggest problems with the Cowboys. https://t.co/eziVqixeXD,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T02:13:06Z,x1059629720239652864,317,12,Np. My pleasure. Thanks for coming out https://t.co/AGwl6mMVU2,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T01:07:43Z,x1059613265054130176,1282,166,This man @AaronRodgers12 can only do SO much! https://t.co/0xFpo85Ycd,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-06T00:40:00Z,x1059606288160702464,36,11,🔊On today's Stephen A. Smith After Dark podcast:  I talk to @ESPNBooger about this past weekend's NFL and tonight's game. https://t.co/6XcTQGjVER,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T21:21:24Z,x1059556310528729088,4904,1291,This dude Michael Irvin — the Playmaker — had better stop messing with me. I know that much  😀 https://t.co/NKXh0K72f8,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T19:48:58Z,x1059533049141047296,6756,1581,YA BOY IS HERE!!!!!! https://t.co/s2qM5GJ9Hp,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T19:21:47Z,x1059526205773434882,1218,124,Stevie A loves the kids. He sure does! https://t.co/BZnMPFVSml,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T18:47:26Z,x1059517560868257799,14779,2621,Here’s what happens when you go after me 😀 https://t.co/hJ0qNsLPQl,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T16:10:09Z,x1059477981712781317,0,545,The look of disgust on @stephenasmith's face. https://t.co/3RlfMEtoKP,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T15:25:38Z,x1059466778638774273,1315,290,I cannot wait! https://t.co/fbC9yx1O1J,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T14:52:17Z,x1059458386159394816,1096,117,Yea! Yea! I have officially arrived. I am in Dallas. Right here. @FirstTake is in the house. Live in front of all these damn @dallascowboys fans. Let’s go! Let’s go!,0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T03:37:23Z,x1059288542571102214,6353,1133,"Ladies &amp; Gentlemen, the @Lakers are down by 31 in the 1st. I know it’s to the @Raptors, a considerably better team, and that it’s just a reg. Season game. But the layup/dunk line the Rapts are running is embarrassing. This kind of stuff has to stop. Ya just gotta play defense.",0,0,NA,2018-11-12T17:48:00Z
x16302242,stephenasmith,2018-11-05T00:24:20Z,x1059239957108350976,6458,834,It’s official: this dude Michael Thomas is special......a top-5 receiver in the game. What a show he’s putting on. But how could you be so stupid to pick up that Unsportsmanlike penalty? These are the damn @RamsNFL you’re playing against. How stupid...to pull out a cell phone.,0,0,NA,2018-11-12T17:48:00Z
