user_id,screen_name,created_at,status_id,favorite_count,retweet_count,text,reply_count,ratio,ratio_inv,timestamp_scrape
x43139414,RealSkipBayless,2018-11-11T18:32:26Z,x1061688116975554561,385,59,"Mariota often looks awkward throwing push passes. But every once in a while he makes a throw like he just made, a rainbow for a TD to Corey Davis beating Stephon Gilmore. Now I don't feel quite so bad about the Cowboys. Titans, 14-3.",85,0.191441441,5.223529412,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T20:44:37Z,x1061721381694390272,701,95,"Titans say, ""Anything you can do, we can do better."" Reverse pass to Mariota, who ran 4.5 at the combine. Somehow, I'll still take the QB who ran the ugliest combine 40 ever, the GOAT, Tom Brady.",134,0.168341709,5.940298507,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-10T20:41:32Z,x1061358216976580609,459,63,"My school Vanderbilt keeps showing explosive bursts of offense (RB Ke'Shawn Vaughn has Kareem Hunt NFL capability) but again today, at Missouri, couldn't hold a commanding lead. But we're the Alabama of college football AS A SCHOOL AND A COLLEGE EXPERIENCE.",83,0.159003831,6.289156627,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T21:04:50Z,x1061726467623538688,694,73,"Now I don't feel quite so bad about what Tennessee did on MNF to the Cowboys. But I still fear their confidence got crushed. I do not like their chances tonight at Eagles. I've lost faith in Garrett, Linehan, the O line, the D, Zeke's fitness and Dak in turning-point moments.",102,0.132985658,7.519607843,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T18:22:14Z,x1061685546852864000,305,50,"Without Gronk, Tom Brady's primary target has become Josh Gordon. Shannon Sharpe says Gordon now looks like he's running ""with a piano on his back."" On NE's opening drive, Gordon caught one big one, on 3rd and 10 ... and has already dropped two.",35,0.098591549,10.14285714,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T20:12:53Z,x1061713396091957248,1816,362,Mariota is shredding Belichick.,209,0.095959596,10.42105263,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T19:45:08Z,x1061706412038938624,754,105,Matt Ryan will rally the Falcons. But how bout Baker Mayfield going 14 of 15 with 3 TDs as Cleveland leads Atl 21-10. I said Baker would be the best QB in this class and I stand by it.,71,0.082654249,12.09859155,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T20:17:46Z,x1061714623408168960,669,117,"Guess the Saints are going to be OK without Dez. Up 45-7 at Cincy as they surge toward 8-1. Drew Brees is doing with only one real threat at WR, Michael Thomas, who is no speedster.",58,0.073791349,13.55172414,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T05:32:50Z,x1061491920281587713,4883,1409,Luke Walton is ruining Lonzo Ball.,461,0.073267641,13.64859002,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T00:29:17Z,x1061415529674469376,616,106,"OU survives at home 48-47 when OKSt QB Cornelius finally throws a poor 2-pt pass for the win. OU finally fired defensive coordinator MStoops and it hasn't helped. OKSt: 640 yds, 501 passing, 39 1st downs. Just embarrassing. WVa might score 80 on OU at WVa.",51,0.070637119,14.15686275,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-10T20:51:49Z,x1061360804337860608,7692,1301,"I love the Jimmy Butler trade for the Sixers. Now that Philly has 3 of the top 6 players in the East - including the East's best player, Joel Embiid, who made a stunningly clutch 19 of 22 FTs last night - I give the Sixers a very good shot at playing Golden State in the Finals.",503,0.055932392,17.87872763,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T20:52:20Z,x1061723321484496897,3621,513,HOW BOUT THAT BAKER MAYFIELD LEADING THE BROWNS TO A 28-16 UPSET OF THE FALCONS (WITH LOTS OF HELP FROM HIS ROOKIE CAMP ROOMMATE NICK CHUBB).,92,0.022254475,44.93478261,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T05:32:05Z,x1061491734402584577,1211,166,"Surprisingly, Tyson Chandler is changing the defensive mindset of the Lakers. The King's Team holding the Kings to only 86 in Sac was pretty impressive.",30,0.021786492,45.9,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T14:20:08Z,x1060899844754104320,996,106,Is Dak a bust? @undisputed. 9:30 AM ET. FS1,24,0.021778584,45.91666667,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-11T17:57:53Z,x1061679420937691136,2954,566,Thank you to all who have served or are serving the Greatest Country in the World in our military. Never forget ... and you are not forgotten. We are forever grateful.,58,0.016477273,60.68965517,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T23:03:08Z,x1061031461329850368,1160,164,Dez unfortunately will find Achilles rehab is the longest and toughest of all injuries and sometimes the player just never gets his burst back. Dez will be tested like never before. The good news: He wasn't the quickest/fastest guy any way.,8,0.006042296,165.5,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T22:58:26Z,x1061030278494224384,3113,452,Sorry to hear about Dez's awful break. Achilles injuries are the most inexplicably mysterious in sports. They can rupture for no apparent reason while doing nothing risky. Often noncontact. I doubt it had anything to do with his extra weight or not being in football shape.,19,0.005329593,187.6315789,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T15:22:22Z,x1060915505874132993,189,26,"Every once in a while, there will just be a tour de force of firepower from Pittsburgh. Last night, we saw it from Big Ben and his weapons on offense. More @Undisputed, now on FS1 https://t.co/yfz2NT5Co1",1,0.004651163,215,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T15:24:46Z,x1060553724194545664,276,28,Don't try to tell me Patrick Mahomes has run away with MVP. Next on @undisputed,1,0.003289474,304,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T03:53:03Z,x1060742034166665216,1448,255,"Congrats, LeBron, the 4-6 Rockets just might be clearing a spot in the Western Conference playoffs for the Lakers. They just lost 98-80 to an OKC without Westbrook. They've lost their defensive identity and their offensive flow. They don't even look like a playoff team.",1,5.87E-04,1703,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T03:46:05Z,x1060740283636178945,3119,501,"If this Steelers team, with this explosive offense and this pass rush, can't beat Tom Brady THIS time in Pittsburgh, on Dec. 16, the Steelers never will.",2,5.52E-04,1810,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-09T14:25:05Z,x1060901090126778371,120,11,Also today: Will the Steelers win the AFC? Why would Belichick treat Brady like that? Why is Aaron Rodgers getting a pass for throwing so many passes away? Is Greek Freak that good or is Golden State in some trouble? @undisputed. 9:30 AM-Noon ET. FS1,0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T16:56:12Z,x1060576735064813568,225,35,"Dez Bryant used to be the spirit of the Dallas Cowboys offense. But right now, as a Cowboys fan, I will take Amari Cooper over Dez. More @Undisputed, now on FS1 https://t.co/99IbBNGchN",0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T16:44:09Z,x1060573702591406081,102,18,"Shannon and I debate why Floyd decided not to fight the ""Uber driver."" Next on @undisputed",0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T16:29:11Z,x1060569935724724224,176,35,"LeBron, you have to initiate the offense and just close the deal. These are the Timberwolves. This is not Golden State. This is not Houston. More @Undisputed, now on FS1 https://t.co/78sy5jgYU9",0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T16:14:28Z,x1060566231026036739,141,11,Was Steve Kerr out of bounds suggesting Zion is the next LeBron? Next on @undisputed,0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T15:42:28Z,x1060558177236803584,59,5,Good news and really bad news for Tim Tebow. Next on @undisputed,0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T14:56:54Z,x1060546708906532864,266,30,It just makes me sick what Jason Kelce of the Eagles said about the Cowboys and their fans. Next on @undisputed,0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T14:25:37Z,x1060538838408261632,80,14,Loaded with hot topics today: Jason Kelce blasts the Cowboys and their fans. Will Dez come back to haunt the Cowboys? Will Tebow soon be a Met? Should Brady be MVP? Is Zion the next LeBron. @undisputed. 9:30 AM-Noon ET. FS1,0,0,NA,2018-11-12T16:44:00Z
x43139414,RealSkipBayless,2018-11-08T14:22:42Z,x1060538102861590529,161,18,"Will LeShannon Sharpe tell the truth about LeBron's game last night? If he won't, I will. @undisputed. 9:30 AM ET. FS1",0,0,NA,2018-11-12T16:44:00Z
x16017475,NateSilver538,2018-11-10T20:54:17Z,x1061361424293859328,233,42,"Basically:
* The Warriors are &gt;50% to 3-peat.
* Raptors are the next-best team. I know what you're thinking but they're real good this year.
* The 3rd tier consists of HOU, PHI, OKC, UTA, BOS and MIL. You could endlessly debate the order of the 3rd tier; we have them all close.",27,0.098181818,10.18518519,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T17:19:38Z,x1061669795073085443,5633,526,"Just had a flash-forward to July 2020 and there's a big argument on here about whether choosing Beto as their VP could help the Democratic nominee ""compete"" in Texas.",546,0.088650755,11.28021978,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T01:05:08Z,x1061424551941292032,818,135,"We've had change elections in 2006, 2008, 2010, 2014, 2016 and 2018 now, skipping only 2012. https://t.co/qXL81EY62y",64,0.067156348,14.890625,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T20:48:13Z,x1061359896862621696,140,27,Our NBA projections reflect roster changes this year (they didn't in the past) and the 76ers got a nice little boost from the Butler trade. https://t.co/JoxHWNGK85,11,0.065868263,15.18181818,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T19:09:24Z,x1061335028960018433,262,21,"@Redistrict Are there any *called* California districts that shouldn't have been called? Are Hunter and Valadao totally safe? We haven't seen the margins on those districts tighten too much, but are keeping an eye on them.",17,0.060070671,16.64705882,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T16:22:19Z,x1060930595792908288,1323,282,There's a long history of the president's party (1a) doing badly at the midterm but (1b) then the president recovering to win a second term. But (2) usually the president at least makes some pretense of tacking to the center post-midterm. Does (1b) still happen if (2) doesn't? https://t.co/wDi5uXD6gX,90,0.056074766,17.83333333,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T16:30:35Z,x1061657448719749120,1875,803,"So here's an updated map showing House popular vote winners, mapped onto the Electoral College. Dark blue/dark red means the party won by &gt;= 5 points, light blue/pink means it was close. https://t.co/nehg9YEZ6u",119,0.044436146,22.50420168,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T05:32:02Z,x1061129333207633921,673,61,"TBH, I think a lot of these are fairly conservative, i.e. could be pushed from “Lean” into “Likely” or “Solid”. But there’s been enough weirdness this year that it probably can’t hurt to be cautious. Also keeping an eye on whether any races in CA may have been called prematurely.",30,0.040871935,24.46666667,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T04:48:06Z,x1061480665739345920,4924,1367,Don't (just) blame Trump for questioning the integrity of the vote count. It's a lot of mainstream Republicans too. https://t.co/q1rhp4VPB8,245,0.038944524,25.67755102,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T03:27:35Z,x1061460402511470592,1010,190,"We've moved AZSen and FLSen to Likely D and Likely R, respectively. They were Lean D and Lean R before. There are uncertainties in both races, but more on the order of plausible-but-not-likely uncertainties than can't-tell-who-the-favorite-is uncertainies.",39,0.0325,30.76923077,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T16:05:31Z,x1060926367133364225,1007,159,"We found out that in some very red states, 2 + 3 was enough to outweigh #1, so Democrats lost MO, ND and IN (though not WV or MT). Those 5 states voted for Trump by average of 27 points.

#1 (that is was a real blue year) is clear if you look swing states and/or the House though.",37,0.031732419,31.51351351,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T20:35:12Z,x1061356621442494464,3728,756,Recounts don't overturn 5-figure leads unless there was something *systemically* wrong. Which I guess is possible in FL-Sen given the weird Broward County undervote but seems highly unlikely in FL-Gov.,140,0.031222123,32.02857143,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T05:29:55Z,x1061128798924611584,1012,297,"Here’s our current characterization of the uncalled Congressional races.

Solid D (&gt;=95%): CA-48, CA-49, NM-2
Likely D (~85%): CA-10, NJ-3, NY-22, UT-4
Lean D (~65%): CA-39, CA-45, ME-2, AZ-Sen
Tossup (~50%): 
Lean R: FL-Sen
Likely R: GA-7, NY-27, TX-23, MS-Sen (runoff)
Solid R:",36,0.02750191,36.36111111,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T16:39:43Z,x1061659750830612480,2075,424,"I still think Dems' most impressive performance Tuesday was in the Upper Midwest but the Sunbelt has emerged as more of a rival as more votes have been counted. In addition to flipping NV-Sen and (probably) AZ (and coming close in TX), lots of House flips for D's in the Sunbelt.",48,0.019207683,52.0625,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T16:36:55Z,x1061296656526860289,2712,966,"Here's one last way to look at it.

In the first two years with Obama as party leader, Republicans gained a net of +43 House seats (-21 2008, +1 special elections, +63 2010)

In the first two years with Trump, Dems are on pace for +45 (+6 2016, +1 special elections, +38 2018).",68,0.018488309,54.08823529,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T04:59:56Z,x1060758866982563847,21897,2471,"I'm not trolling. Just don't have tolerance for BS. There are certain subjects (e.g. electoral politics) I know really well and when you weigh in on those subjects, it's clear you haven't put much effort into reporting or really even thinking deeply about them. Try harder. https://t.co/gdBe7m4UXH",445,0.018261655,54.75955056,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T16:05:30Z,x1060926363404664833,1575,318,"Basically Tuesday's results in the House/Senate can be explained by 3 things.
1—It was a very blue political environment
2—Polarization is increasing (ticket-splitting is decreasing)
3—Incumbency no longer protects a candidate all that much",34,0.017960909,55.67647059,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T16:30:47Z,x1061295112989409280,869,140,"There *is* one difference between 2018 and 2010, though, which is that the swing from 2008 (D +10.6) to 2010 (R+ 6.8) was enormous because 2008 had been a very blue year. This year's swing only about half as large, because Rs had a middling 2016 (R +1.1 popular vote; lost seats).",17,0.016848365,59.35294118,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T17:52:28Z,x1060953282439393280,2393,499,"Moving ME-2 from Tossup to Lean D. Exit poll suggests that Golden (D) is likely to pick up a clear majority of 3rd-party votes when they're reallocated as a result of Maine's new instant runoff voting law, probably putting him ahead of Poliquin (R). https://t.co/ZkIgjYBLid",48,0.01659751,60.25,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T16:30:34Z,x1061657447293698048,1546,380,"With further ballot-counting,Democrats have pulled ahead in the overall popular vote in the U.S. House in Arizona. https://t.co/tLH4idn64i",30,0.015576324,64.2,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T14:42:49Z,x1060905552899915778,9698,2783,"Among Senate races held in swing states, Democrats won in PA, OH, MI, WI, MN (x2), NV and VA.

FL and AZ are uncalled.

Republicans haven't yet won any Senate races yet in what you'd think of a presidential swing states. MO is the closest but it's quite red now.",194,0.015543626,64.33505155,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-10T16:25:39Z,x1061293819747057664,3731,1173,"For comparison, the House popular vote in things that are widely considered to be wave elections:
2010: R +6.8
2006: D +8.0
1994: R +7.1
So if we wind up at ~D +7.5 or so, we'll be pretty much exactly in line with those years. https://t.co/BMil3Uuw8j",68,0.013866232,72.11764706,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T15:04:13Z,x1060910938226741253,432,25,@katherinemiller I think one could argue that it was on its last legs as a swing state and the combination of the Senate landslide this year and the Gov landslide last year means it's not anymore.,6,0.013129103,76.16666667,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T21:02:42Z,x1061001154031685633,3905,975,"Arizona: Tossup --&gt; Lean D. Sinema's ahead now, and the remaining vote doesn't look particularly good for McSally. 
https://t.co/1bQYu8t1kD",55,0.011270492,88.72727273,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T22:52:27Z,x1060666387918655488,11931,2557,Sorta enjoying thinking about Bret Stephens knowing deep down how dumb his hot take was and cringing a little bit every time Dems win an additional House seat (we're now projecting they'll finish with +37 or so). https://t.co/ZzYMmlrdZK,104,0.007178355,139.3076923,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T13:06:46Z,x1060518993298182144,871,273,"Basically, a Democrat hoping to win the WH can undertake one of 2 strategies:
1) Northern Path—Flip WI, MI &amp; PA back to blue. Hold MN.
2) Sunbelt Strategy—Lose all the above states, but win FL and any of NC, AZ, TX(!), GA.",7,0.006118881,163.4285714,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T12:54:18Z,x1060515856722071552,994,339,"Will the Electoral College help Trump again in 2020? Actually, based on the results from the midterms, that's not so clear. https://t.co/iDz0iMHUe5",7,0.005251313,190.4285714,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T13:01:07Z,x1060517571030642693,489,151,"Of course, Tuesday was a very blue night. But if you shift every state toward Republicans by 6 points, which roughly reflects what you'd get in a neutral political environment, here's what the map looks like. This looks like a pretty fair fight for the Electoral College. https://t.co/HKe1z66C22",3,0.0046875,213.3333333,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T13:09:30Z,x1060519684687192065,1475,215,"The Sunbelt Strategy may be tempting to Dems, especially if Texas is now more competitive. But the Northern Path—Wisconsin, Michigan, Pennsylvania—sure looks a lot easier. What you really don't want it to get stuck in between the two, which is sort of what happened to Clinton.",7,0.004142012,241.4285714,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T12:58:51Z,x1060517002404659201,1043,446,"Democrats did very well in Michigan, Wisconsin and Pennsylvania, which are basically the tipping-point states right now. I posted this map last night, but here's who won each state in the popular vote for the House in each state. Dark blue / dark red = won by at least 5 points. https://t.co/Q7PLB6d4Ob",5,0.003357958,297.8,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T21:28:16Z,x1060645201537089537,1066,165,"Deluxe model: 488 of 506 correct (96.4%)
Classic: 484 of 506 correct (95.7%)
Lite: 481 of 506 correct (95.0%)

No overall bias in the calculations: In the Deluxe model, D's won 96.1% of the races in which they were favored, and R's won 96.7%.",4,0.003249391,307.75,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T13:31:50Z,x1060525302915440646,991,273,"Here's how we rate the remaining uncalled races. In several of these, there are concessions but no official @ABC or AP call:
Solid D (&gt;=95%)—CA-48, CA-49, WA-8
Likely D (~85%)—NM-2, UT-4
Lean D (~65%)—CA-10, CA-39
Tossup (~50%)—CA-45, ME-2, NJ-3
Lean R
Likely R
Solid R—MN-1, NC-9",4,0.003164557,316,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T21:28:16Z,x1060645200119390208,567,93,"OK, here's a quick, preliminary review of how many ""calls"" the 538 model got right. These are for House (n=435), Senate (n=35) and Governors (=36) races combined. There are a number of uncalled races in each category, so I'm making educated guesses about the outcomes of those.",2,0.003030303,330,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T01:22:47Z,x1060704220624629760,9586,3184,"Overall, though, we've gone from what looked like what looked like about D +33 House and R +3-4 Senate late Tuesday night to what now could wind up more like D +36-40 House and R +1-2 Senate. Probably enough to merit a reassessment.",38,0.002975724,336.0526316,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T15:34:00Z,x1060556049260990464,1218,190,"If Dems hold the House in 2020, it may get easier after that because the map will probably be less gerrymandered thereafter. I kind of wonder if we're entering an era where Congress will be split (D House, R Senate) a lot more often.",4,0.002840909,352,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T01:19:29Z,x1060703388059492352,1938,413,"Arizona goes from Lean R to Tossup. There's a case for Lean D here but there are also potential pockets of McSally strength that have yet to update their vote totals, so let's see where we are at the end of the evening.",6,0.002552105,391.8333333,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T01:28:04Z,x1060705547425603585,5778,1022,"CA-45, where Mimi Walters is losing ground very quickly as more ballots come in, goes from Tossup to Lean D.",16,0.002352941,425,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T16:32:50Z,x1060570855233732610,409,72,Thread https://t.co/T14jUe9rlG,1,0.002079002,481,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T14:58:16Z,x1060547052877299713,825,197,"We're also moving GA-7—another one where the networks differ—from ""called R"" to Likely R. The Dem trails by 900 votes here but there's 20K absentee votes still left to be counted. https://t.co/2p5vDKarsP",2,0.001956947,511,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T13:19:48Z,x1060522275030601730,21993,3195,Democrats won The Ossoff Seat. https://t.co/MrHrWGGu03,49,0.001945371,514.0408163,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T14:14:19Z,x1060535995806990336,426,111,"Among the uncalled Senate races, we have Arizona as Lean R, Florida as Likely R, and the Mississippi special election also as Likely R.

Republicans will net 3 seats from Democrats if they win all 3.",1,0.001862197,537,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T21:28:16Z,x1060645202313052160,1026,102,"These are very good numbers—polls/forecast had a really good night.

If anything, they were a little *too* good. The model was only expecting to get 92-94% of its calls right instead of 95-96%. So it was slightly under-confident; there weren't as many upsets as it expected.",2,0.00177305,564,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T14:04:14Z,x1060533455468007424,514,129,"NY-27 (Chris Collins) is another one where there's some disagreement on whether the race can be called. After looking at it, we're moving it to Likely R. The margin is ~2700 with ~10K absentees to be counted. Highly likely Collins wins but not 100% safe. https://t.co/bOeEXtYdMd",1,0.00155521,643,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T17:33:28Z,x1060586112949907456,1093,209,"Collins and Menendez MASSIVELY underperformed the fundamentals. (There's still an outside chance that Collins loses, BTW). Hunter to a slightly lesser extent. Scandals had a BIG effect on these races. https://t.co/DqdEoGSJBG",2,0.001536098,651,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T19:28:32Z,x1060615070890086400,4578,2155,"We are moving Florida from Likely R to Lean R. The vote count keeps tightening and there's a big, weird issue regarding an undervote in Broward County.
https://t.co/IPFgyRNPwT",10,0.001485222,673.3,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T12:39:15Z,x1060512069261422593,2257,690,"Democrats currently lead the popular vote in the U.S. House by about 6 million votes or 6% of the vote. Likely to rise to around 8 million votes and 7-8% once all votes are counted.

The final Rasmussen Reports poll said REPUBLICANS would win the popular vote. @Rasmussen_Poll https://t.co/GmIoOX6Yzu",4,0.001357313,736.75,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T15:37:24Z,x1060556901585436675,1333,183,"The newly-elected D House members also strike me as being fairly ready for duty—there weren't the sort of accidental winners you sometimes see in wave elections. A lot of them are liable to be fairly tough incumbents, although the incumbency advantage is weaker than it once was.",2,0.001319261,758,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-07T21:02:41Z,x1060276376547274757,702,119,"It's a bit more art than science at this point, but we were at ~D+33 as of late last night, and now we're at more like ~D+36 after reviewing the status of uncalled races. California's a big mess so definitely a margin of error on that calculation.",1,0.001218027,821,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T13:39:46Z,x1060527298162634752,747,166,"Missed one: We're also rating TX-23, which has been called by some networks and not others, as Likely R.

Most likely, though, it will be the five in the middle, CA-10, CA-39, CA-45, ME-2 and NJ-3, that determine where we end up on the scale from D+35 to D+40.",1,0.00109529,913,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T12:44:03Z,x1060513277950812160,2118,328,There were some outliers on the other side too. But no other prolific public pollster is as consistently skewed toward one side as Rasmussen. They look like geniuses on the occasions when polls miss low on R's across the board. But most of the time they're one of the worst polls.,2,0.000817661,1223,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T15:31:24Z,x1060555394861461506,1620,294,"That popular vote margin is going to rise—I'm guessing to about 7%, maybe 7.5%—but Democrats did a really good job capitalizing on their opportunities. https://t.co/wAZEHslrc6",1,5.22E-04,1914,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T00:14:54Z,x1060324749472088064,2526,433,"(•_•) 
 &lt;)   )╯Klo
  /    \ 
           
 \(•_•)   
  (   (&gt;   Bu
  /    \  
     
  (•_•)
 &lt;)   )&gt;  Char
  /    \ https://t.co/ZYavsE35xL",1,3.38E-04,2959,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T01:18:58Z,x1061428034354462720,0,51,the #CarlsenCaruana world chess championship is deadlocked after 2 games: https://t.co/u6SSlPSWP3 https://t.co/wfQagWQkkS,0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-11T00:44:01Z,x1061419239972708352,0,21,My latest for @FiveThirtyEight: How Good Is The Sixers' Brand-New Big Three? https://t.co/KFiDS7Lity,0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T21:44:26Z,x1061011657307119618,0,66,"Public polling for the 2018 senate and governor races was pretty good. Using the final poll aggregates from @DKElections https://t.co/yxSmjsYB4v:

- The RMSE of the D%-R% margin was a reasonable 4.7%
- On average, polls over-estimated Democratic win margins by 0.7% https://t.co/TJBEwVztCS",0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T18:49:10Z,x1060967549934944256,0,202,"The Broward vote numbers are very strange, and poor ballot design may to be blame. Excellent story from @baseballot and chart from @ellawinthrop https://t.co/riSh6xy2JE https://t.co/riUm0E0jw0",0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T18:29:15Z,x1060962538739953664,0,224,What the hell is going on in Florida? @FiveThirtyEight attempts to answer the eternal question: https://t.co/u4Dd1UKptK,0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-09T04:15:36Z,x1060747711111147520,0,104,What mattered more than a district’s presidential choice in 2012 and 2016 was whether it was suburban.  https://t.co/6DuoiCKF9v,0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T22:25:22Z,x1060659570257866755,0,13,"This brings to a close three weeks (!) of daily podcasts...

What The Midterms Taught Us About America
https://t.co/XHYZ0E9uJt",0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T16:47:18Z,x1060574495075905538,545,56,Also follow Nathaniel Rakich (@baseballot) for more on the uncalled races beat. We're going to try to be a go-to source for you on this stuff.,0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T16:46:18Z,x1060574243677765632,422,74,"On the other side, we're also moving NY-22 from ""called D"" to Likely D.  https://t.co/u4noA9uaEI",0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T14:40:50Z,x1060542669347319808,4,1,"@PoliticsWolf @hezaproject It's probably worth correcting for in some circumstances, but it doesn't make *that* much difference when analyzing Congressional performance, and a sloppily-designed correction might be worse than going with the uncorrected numbers.",0,0,NA,2018-11-12T17:48:00Z
x16017475,NateSilver538,2018-11-08T14:37:48Z,x1060541904734052352,9,1,"@PoliticsWolf @hezaproject I've spent a lot of time studying this issue with respect to Congressional races—so not sure where your smugness is coming from. Uncontested races produce significantly lower turnout, which mitigates the effects. And extrapolating what would have happened is not straightforward.",0,0,NA,2018-11-12T17:48:00Z
